external_gene_name,siRNAaRNF4_untreated_1,siRNAaRNF4_7d_of_osteogenesis_1,scrambled_untreated_1,scrambled_7d_of_osteogenesis_1,siRNAaRNF4_untreated_2,siRNAaRNF4_7d_of_osteogenesis_2,scrambled_untreated_2,scrambled_7d_of_osteogenesis_2,siRNAaRNF4_untreated_4,siRNAaRNF4_7d_of_osteogenesis_4,scrambled_untreated_4,scrambled_7d_of_osteogenesis_4
GPR3,5.216880038,4.802088453,1.820000003,14.25370626,14.60693188,22.05172285,29.42895721,38.30978058,27.6071761,20.84615473,26.9581435,22.65169781
ODF3L2,23.99764817,18.24793612,25.48000005,25.8348426,16.5545228,35.70278938,43.66877521,56.94697114,35.33718541,79.59440896,45.28968108,49.24282133
SIAH2,1048.592888,1042.053194,1038.310002,1279.270137,931.9222542,894.6698985,677.815337,1017.797684,574.2292629,590.3251998,635.1338609,790.8397105
COPG1,5365.039431,4754.067569,6542.900012,7182.977101,5419.171729,5478.278005,10052.36219,13395.99841,6001.800084,6845.119171,10701.30464,9303.938662
ADGRB1,1.043376008,0.960417691,1.820000003,3.563426566,2.921386377,0.0,2.847963601,4.141597901,1.104287044,0.0,1.07832574,1.969712853
LINC00471,11.47713608,12.48542998,5.46000001,2.672569925,20.44970464,13.65106653,4.746606001,4.141597901,5.52143522,13.26573483,5.3916287,3.939425706
SLC9A9,156.5064011,161.350172,262.9900005,95.32166065,137.3051597,150.1617318,118.66515,89.04435487,69.57008377,86.22727637,76.56112754,113.2584891
LSM10,617.6785965,578.1714498,501.4100009,433.8471844,642.7050029,540.7922508,584.7818594,913.2223372,509.0763273,438.7168018,618.9589748,518.0344804
KCTD9P2,0.0,0.0,0.910000002,0.0,1.947590918,1.05008204,0.0,0.0,0.0,0.0,1.07832574,0.0
RELL1,73.03632053,73.95216218,155.6100003,220.9324471,75.95604579,64.05500447,89.23619283,83.86735749,99.38583396,82.43706642,97.0493166,105.3796376
RFX7,1462.813163,1511.697445,822.6400015,919.3640541,1777.176712,1972.054072,746.1664634,433.8323801,2966.115,3068.174955,1091.265649,821.3702598
SLC35C1,869.1322143,956.5760199,990.0800019,1262.343861,819.9357764,1070.033599,1308.164614,1950.692611,1151.771387,1280.143411,1440.643189,1364.026151
TIGIT,1.043376008,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.0,2.15665148,0.0
RNF41,1653.750972,1498.251597,3366.090006,3841.373838,1411.02962,1224.395659,2223.310251,3344.340305,845.8838757,799.7342995,2063.915466,2147.971866
SLC2A4,0.0,0.960417691,2.730000005,0.0,0.0,1.05008204,0.0,3.106198426,0.0,0.0,1.07832574,3.939425706
IBA57,124.1617449,129.6563882,199.2900004,175.4987584,135.3575688,157.5123061,187.0162765,238.1418793,167.8516307,162.0314754,146.6523006,193.0318596
CLDN7,3.130128023,9.604176906,10.01000002,10.6902797,12.65934097,17.85139469,22.78370881,40.38057953,14.35573157,28.42657463,19.40986332,58.10652917
ZNF329,594.7243243,665.5694596,441.3500008,398.2129188,659.2595257,706.7052132,364.5393409,337.5402289,848.0924498,820.5804543,342.9075853,344.6997493
ZNF101,146.0726411,177.6772728,138.3200003,155.8999123,215.2087964,210.0164081,159.4859616,151.1683234,247.3602979,250.1538567,175.7670956,136.8950433
C5orf24,1526.459099,2017.837568,3639.090007,2949.62634,1168.554551,1357.756078,2273.624275,2082.188345,373.2490209,368.5979177,1949.612938,2850.174499
AP003774.1,1.043376008,0.0,0.0,0.0,0.973795459,3.150246121,0.0,0.0,1.104287044,3.79020995,0.0,0.0
ADO,1764.348829,1935.241647,1545.180003,2065.896552,1580.47003,1752.586926,1327.151038,1575.878001,1148.458526,1205.286764,1444.956492,1638.801094
COA4,526.9048838,448.5150615,586.0400011,772.3727082,464.5004339,445.2347852,806.9230202,1387.435297,410.7947804,411.2377796,676.110239,713.0360528
PRKAG1,2060.667615,2112.918919,1911.000004,1983.937741,2118.978919,2094.913671,2300.205268,2994.375282,1993.238114,2242.856738,1959.31787,2011.076823
GINS3,29.21452821,25.93127765,52.7800001,116.70222,28.24006831,27.30213305,107.2732956,165.663916,38.65004654,44.53496692,42.05470386,55.15195989
CCDC149,573.8568042,533.0318183,502.3200009,400.8854887,641.7312074,575.4449582,582.883217,580.8591056,906.6196632,768.4650675,746.2014121,544.6256039
MRPS11,638.5461166,669.4111304,648.8300012,779.4995614,605.7007754,650.0007831,849.6424742,1319.098931,528.9534941,531.5769456,644.8387925,640.1566773
AQP7P2,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PPIAP73,0.0,0.0,0.910000002,0.0,0.973795459,0.0,0.0,0.0,1.104287044,1.895104975,0.0,0.0
SNRPE,278.581394,232.4210811,453.1800009,393.7586356,319.4049105,181.664193,573.390005,653.3370689,245.1517238,254.8916192,377.414009,459.9279512
RTKN2,913.9973826,137.3397298,206.5700004,97.99423057,668.9974803,93.4573016,108.2226168,75.58416169,38.65004654,27.47902214,87.34438494,56.13681632
PNMA8A,317.1863063,363.0378871,149.2400003,65.92339147,305.7717741,359.1280578,98.72940483,81.79655854,289.3232055,324.0629508,185.4720273,114.2433455
AL591379.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984856427
CHST15,2469.67101,2232.971131,1365.910003,1408.44435,2466.623897,2612.604117,1386.008952,1327.382127,3372.492632,4454.444244,1409.371742,1342.359309
ADIG,0.0,0.0,0.0,0.890856642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USH1G,0.0,0.0,0.0,0.0,0.973795459,0.0,0.9493212,0.0,1.104287044,0.0,0.0,1.969712853
TRPC2,2.086752015,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MGAT4C,0.0,0.960417691,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIM49B,0.0,0.960417691,0.0,0.0,0.973795459,10.5008204,0.9493212,1.035399475,18.77287975,20.84615473,7.54828018,0.984856427
IDH2,1087.1978,1176.511671,2160.340004,854.3315192,1124.733755,1101.53606,1856.872268,2594.711085,1186.004285,1286.776278,1318.79238,1194.630845
OGFRP1,5.216880038,7.683341525,7.280000014,4.454283208,3.895181836,8.400656324,3.797284801,10.35399475,5.52143522,10.42307736,8.62660592,7.878851413
TMEM259,4555.379649,4717.571696,3578.120007,4288.583872,4148.368655,4703.317459,4025.121889,5330.236498,3931.261877,4524.563128,4601.215933,4539.20327
WRB,652.1100047,884.5446931,937.3000018,711.7944566,626.1504801,718.2561157,961.6623759,944.2843214,605.1493001,572.3217025,786.0994645,1005.538412
TNRC18,6506.492783,7385.612041,7367.360014,8426.612972,5917.755004,6579.814066,5067.476567,5186.315971,4405.001019,4995.496715,4851.387504,5085.798587
FAM181B,23.99764817,17.28751843,38.22000007,12.47199298,19.47590918,24.15188693,15.1891392,16.5663916,20.98145384,13.26573483,12.93990888,11.81827712
TMEM30B,170.0702892,207.4502212,151.0600003,211.133024,163.5976371,158.5623881,103.4760108,106.6461459,51.90149107,77.69930398,57.15126422,105.3796376
DEXI,928.6046468,1127.530369,834.4700016,729.6115894,918.2891177,1055.332451,969.2569455,1278.718352,1134.102794,1043.255289,1027.64443,957.2804466
ZNF716,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,1.035399475,0.0,0.947552488,0.0,0.0
NOP10,940.0817828,864.3759216,1315.860002,1945.630905,859.8613902,792.8119406,2353.367255,3327.773913,708.9522823,587.4825423,1808.352266,1772.741568
FAM89A,1349.085178,1308.088895,1771.770003,766.1367117,1194.847028,981.8267079,588.5791442,595.3546983,544.4135127,494.6223985,461.5234167,527.8830446
KCNIP1,0.0,0.0,0.910000002,0.0,0.0,0.0,0.0,1.035399475,0.0,0.0,0.0,0.0
TDRKH,107.4677288,97.00218675,72.80000014,80.17709774,152.885887,200.5656697,109.171938,100.4337491,415.2119286,395.1293873,252.3282232,152.6527461
ZNF708,202.4149455,251.6294349,209.3000004,137.1919228,203.5232509,203.7159159,140.4995376,84.90275697,306.9917982,289.0035087,186.550353,181.2135825
IST1,4225.672831,3671.676831,2578.030005,2893.502372,4068.517427,4329.488253,2594.49484,3034.755862,5210.026274,5118.678538,2408.979703,2358.731142
ERCC6L2,593.6809483,606.9839805,675.2200013,607.5642295,607.6483663,598.5467631,572.4406838,336.5048294,712.2651434,686.028001,750.5147151,622.4292616
MRPL41,533.1651399,585.8547913,794.4300015,911.3463443,538.5088888,610.0976655,1312.91122,2173.303499,604.0450131,618.7517744,993.1380066,1112.887762
CREB3L2,3840.667084,3483.434964,3637.270007,4882.785252,3405.36272,3338.210807,3762.159917,3615.614968,2958.384991,2984.790336,4886.972254,4783.447664
TP53TG1,271.277762,286.2044718,296.6600006,120.2656466,303.8241832,258.320182,181.3203493,192.5843024,178.8945011,253.9440667,141.2606719,145.7587511
UNC5C,169.0269132,190.1627027,364.0000007,99.77594385,126.5934097,124.9597628,36.07420561,47.62837586,20.98145384,33.16433707,20.48818906,38.40940064
TSEN54,270.234386,248.7481819,183.8200003,217.3690205,255.1344102,301.3735456,193.6615249,326.1508347,366.6232986,325.9580557,138.0256947,182.1984389
RGMA,75.12307255,127.7355529,98.28000018,59.68739498,57.45393207,114.4589424,15.1891392,18.63719055,8.834296352,22.7412597,2.15665148,13.78798997
ASB18,0.0,0.0,0.0,0.0,0.973795459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBA7,331.7935704,417.7816954,666.1200013,1154.550207,305.7717741,348.6272374,596.1737138,878.018755,91.65582465,178.1398677,286.8346469,394.9274271
MRPS16,1521.242219,1418.536929,1527.890003,1619.577374,1499.645007,1354.605832,1540.748308,2530.516317,1156.188535,1177.807742,1199.098223,1334.480458
SHISAL2A,4.17350403,9.604176906,0.0,0.890856642,4.868977294,5.250410202,0.9493212,2.07079895,7.730009308,20.84615473,1.07832574,2.95456928
RAD51B,109.5544808,99.88343983,84.63000016,74.83195789,113.9340687,85.05664528,72.14841122,92.1505533,126.9930101,103.2832211,69.01284736,57.12167274
LDOC1,411.090147,393.7712532,519.610001,496.2071493,427.4962065,415.832488,1174.310325,1235.231574,574.2292629,463.3531664,754.828018,672.6569394
ARL6IP4,12.52051209,4.802088453,6.370000012,3.563426566,7.790363671,6.300492243,8.543890802,6.212396851,13.25144453,4.737762438,6.46995444,6.893994986
EXT1,4838.134547,4191.262802,7438.340014,6547.796315,4767.702567,3576.57943,10059.00744,7015.866844,3890.403256,2984.790336,12117.14634,7102.784549
SHMT2,5046.809749,5273.653539,5206.11001,8529.061486,4099.678882,4434.496457,3431.796139,7437.274431,2514.461599,2016.391694,3196.157494,3342.602712
MOB2,787.7488857,764.4924818,630.6300012,652.9979183,835.5165037,849.5163707,666.4234826,903.9037419,952.999719,945.6573826,670.7186103,645.0809594
HHIPL1,405.873267,458.1192384,910.0000017,995.0868686,459.6314566,447.3349492,1308.164614,1215.558984,754.2280511,665.1818463,1251.936184,1273.41936
ATP6AP2,3699.811323,3804.214473,6164.340012,4934.454938,3757.876676,3582.879922,5469.039435,3965.57999,3467.461318,3068.174955,6203.607982,6289.29314
ZAR1,0.0,0.0,0.0,1.781713283,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
CYB5D1,88.68696065,117.1709583,83.72000016,103.3393704,121.7244324,126.0098449,84.48958682,93.18595277,130.3058712,107.0734311,106.7542483,93.56136053
BACE2,5570.584505,4596.559067,3038.490006,5149.151388,4919.614658,4212.929146,2048.63515,3857.898445,3440.958429,2791.489629,3091.559897,4378.671673
UBE2E2,1153.973864,1158.263735,1365.000003,969.252026,1104.28405,1155.090245,861.9836498,956.7091151,1132.998507,1029.989554,827.0758426,852.8856654
SYNM,459.0854433,391.8504178,722.5400014,470.3723067,473.264593,396.9310113,838.2506198,773.443408,560.9778184,490.8321886,744.0447606,916.9013331
KCNA4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984856427
GABRG3,0.0,0.0,0.910000002,0.0,0.0,0.0,0.9493212,0.0,0.0,0.0,0.0,0.0
PRR34,33.38803224,34.57503686,20.02000004,13.36284962,19.47590918,22.05172285,14.239818,22.77878846,13.25144453,9.475524876,7.54828018,8.863707839
NLRP10,185.7209294,266.996118,163.8000003,351.8883734,185.0211372,227.8678028,255.3674029,184.3011066,44.17148176,63.48601667,337.5159566,448.1096741
FIGN,134.595505,131.5772236,102.8300002,92.64909072,148.9907052,137.5607473,69.30044762,44.52217743,265.0288906,201.8286799,67.93452162,67.95509343
IZUMO1,0.0,0.0,0.0,0.890856642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B4GALNT4,3.130128023,8.643759216,28.21000005,16.03541955,5.842772753,5.250410202,15.1891392,17.60179108,4.417148176,2.842657463,12.93990888,7.878851413
AP1S2,273.364514,291.0065603,345.8000007,429.3929012,239.5536829,207.916244,529.7212297,442.1155759,205.3973902,213.1993097,313.7927904,407.7305606
C8orf33,1019.378359,1126.569951,1486.030003,1559.889979,1132.524119,1229.646069,1494.231569,2066.657353,1316.310156,1553.98608,1365.160387,1601.37655
DCAF4L1,20.86752015,24.01044227,2.730000005,4.454283208,25.31868193,26.25205101,5.695927202,0.0,32.02432428,24.63636468,14.01823462,5.90913856
SPACA6,138.769009,169.9939312,126.4900002,154.118199,141.2003415,166.9630444,188.9149189,253.6728714,165.6430566,145.9230831,251.2498974,291.5175023
ZSCAN22,116.8581129,80.67508601,97.37000018,97.99423057,103.2223186,107.1083681,96.83076243,83.86735749,138.0358805,99.4930112,84.10940772,84.69765269
KCNJ14,20.86752015,19.20835381,21.84000004,25.8348426,27.26627285,17.85139469,16.1384604,13.46019318,28.71146314,28.42657463,10.7832574,17.72741568
FBXL6,189.8944334,173.835602,212.0300004,307.3455413,170.4142053,173.2635367,231.6343729,461.788166,168.9559177,209.4090998,251.2498974,335.8360415
C1S,13880.03103,14364.00698,20357.61004,11927.67957,11155.80078,12008.73821,3572.295677,3688.092931,3918.010432,5009.710002,4466.425215,4809.053931
GLTPD2,6.260256046,10.5645946,10.92000002,14.25370626,2.921386377,2.100164081,3.797284801,5.176997376,1.104287044,2.842657463,1.07832574,5.90913856
KIAA2012,10.43376008,8.643759216,1.820000003,3.563426566,15.58072734,3.150246121,12.3411756,0.0,17.6685927,1.895104975,8.62660592,0.0
PRAMEF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.035399475,0.0,0.0,1.07832574,0.0
LIPF,0.0,0.960417691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OR5P3,1.043376008,0.0,0.0,0.0,0.0,0.0,0.0,1.035399475,0.0,0.0,0.0,0.0
PDSS1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947552488,0.0,0.0
ZNF804B,0.0,0.0,0.0,0.0,0.0,1.05008204,0.0,0.0,0.0,0.0,0.0,0.984856427
C17orf77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07832574,0.0
KBTBD3,64.68931247,47.06046684,70.98000013,41.87026215,69.13947758,65.10508651,60.75655682,42.45137848,69.57008377,62.53846418,49.60298404,79.77337055
YBEY,239.9764817,217.0543981,214.7600004,165.6993353,260.977183,239.4187052,196.5094885,269.2038636,182.2073623,216.0419672,128.3207631,197.9561417
FAM87A,17.73739213,14.40626536,6.370000012,24.94398596,14.60693188,18.90147673,13.2904968,10.35399475,32.02432428,31.26923209,26.9581435,27.57597994
CLN8,1064.243528,913.3572238,776.2300015,664.5790546,976.7168453,735.0574283,718.6361486,717.5318363,781.8352272,659.4965314,865.8955693,919.8559024
AC138028.1,2.086752015,0.960417691,0.910000002,0.890856642,0.973795459,1.05008204,0.0,0.0,3.312861132,9.475524876,1.07832574,2.95456928
PLCXD1,132.508753,147.9043244,168.3500003,257.4575694,176.2569781,250.9696077,500.2922725,585.0007035,416.3162156,354.3846304,433.4869475,353.5634571
NXPH4,361.0080986,287.1648895,200.2000004,130.9559263,296.0338195,238.3686232,110.1212592,114.9293418,134.7230194,109.9160886,104.5975968,92.5765041
RPL27AP5,0.0,0.960417691,0.910000002,0.0,0.0,2.100164081,0.0,1.035399475,0.0,0.0,0.0,0.0
CACNB4,125.2051209,70.11049142,164.7100003,102.4485138,94.45815951,81.90639916,173.7257796,19.67259003,43.06719472,33.16433707,179.0020728,89.62193482
DNM1P46,76.16644855,101.8042752,86.45000016,43.65197544,71.0870685,55.65434815,35.12488441,20.7079895,34.23289837,24.63636468,24.80149202,24.62141066
TRAPPC6B,859.7418303,1057.419877,908.1800017,1099.317096,770.272208,898.8702267,830.6560502,587.0715025,583.0635593,590.3251998,851.8773346,917.8861896
PGBD4,187.8076814,153.6668305,151.0600003,138.0827794,185.0211372,150.1617318,112.9692228,91.11515382,133.6187323,131.7097958,149.8872779,115.2282019
NPLOC4,4083.773694,4222.956586,4153.240008,4822.207001,3919.526722,4101.62045,5291.51637,7010.689847,4138.867841,4037.52115,4850.309179,4566.77925
KCNK4,0.0,0.0,0.0,0.0,0.0,0.0,0.9493212,0.0,0.0,0.0,0.0,0.0
TEX19,0.0,0.0,0.0,0.0,0.0,1.05008204,0.9493212,2.07079895,0.0,1.895104975,0.0,0.0
TSHZ2,115.8147368,85.47717447,134.6800003,106.902797,91.53677314,60.90475835,91.13483523,30.02658478,23.19002792,18.00349726,72.24782458,39.39425706
CAPN12,1.043376008,1.920835381,1.820000003,0.0,0.973795459,2.100164081,0.0,3.106198426,1.104287044,0.947552488,2.15665148,3.939425706
EXOC7,3002.83615,2824.588428,4037.670008,3837.810412,3128.804809,2735.463715,5118.739912,6158.556079,2839.12199,2489.220385,4637.879008,3998.517092
KPNA2,1658.967852,1130.411622,1153.880002,3024.458298,1632.081189,1192.893198,2956.186218,4165.412089,1928.085179,1644.003566,1501.02943,1823.954102
WASH6P,23.99764817,21.12918919,42.77000008,48.99711529,22.39729555,24.15188693,39.87149041,55.91157166,34.23289837,27.47902214,31.27144646,42.34882634
NCF1B,0.0,0.0,0.910000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XKRX,4.17350403,0.960417691,0.910000002,0.0,0.973795459,9.450738364,1.898642401,12.4247937,1.104287044,3.79020995,1.07832574,5.90913856
BGN,42754.41866,37767.46527,28884.31005,28075.34706,37015.91298,44903.60822,29809.63501,33596.64217,33434.49883,48447.41114,29260.36896,30929.41608
CEP97,700.1053011,570.4881082,386.7500007,539.8591248,776.1149807,724.5566079,449.0289277,296.1242499,1272.138675,1108.636411,556.4160819,431.3671148
LHFPL1,2.086752015,0.960417691,0.0,0.0,0.0,1.05008204,1.898642401,0.0,0.0,0.0,1.07832574,0.0
FES,50.08204836,81.6355037,232.0500004,185.2981814,51.61115932,73.50574283,315.1746385,324.0800357,44.17148176,45.48251941,163.9055125,207.804706
GLRX5,599.9412044,735.679951,596.9600011,663.688198,595.9628208,650.0007831,740.4705362,1287.001548,675.8236709,668.9720563,590.9225055,614.5504102
FAM104B,113.7279848,104.6855283,139.2300003,94.430804,115.8816596,94.50738364,119.6144712,130.4603339,103.8029821,84.3321714,106.7542483,87.65222197
CAV3,2.086752015,0.0,0.910000002,0.0,0.0,0.0,0.0,1.035399475,2.208574088,2.842657463,1.07832574,0.0
MXRA7,10022.66993,7479.732975,10461.36002,8741.976223,9694.133793,7896.616944,11772.5322,13946.83093,10383.61108,8424.689167,11224.29263,11464.71366
LIMK2,2191.089616,1776.772728,1410.500003,878.3846486,2124.821691,1940.551611,1388.856916,1484.762847,2602.804563,2392.570031,1544.16246,1529.48203
MFSD5,926.5178947,942.1697545,798.0700015,908.6737744,934.8436405,1124.637865,955.9664487,1295.284744,1085.514164,1152.223825,893.9320385,845.9916704
RNASE10,0.0,0.0,0.910000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADI1,1526.459099,2450.025529,2632.630005,3087.70912,1603.841121,2573.751081,3900.760812,5435.847245,1554.836158,2712.842772,3072.150033,3540.558854
RWDD4,219.1089616,272.7586241,540.540001,589.7470967,170.4142053,191.1149314,457.5728185,461.788166,104.9072692,102.3356687,386.0406149,538.7164653
SPNS3,0.0,0.0,0.0,0.890856642,0.973795459,0.0,0.0,1.035399475,1.104287044,0.0,1.07832574,0.984856427
SATB1,672.9775249,520.5463883,451.3600008,243.2038631,650.4953665,496.6888051,252.5194393,164.6285166,514.5977625,409.3426746,326.7326992,424.4731199
Z97985.1,1.043376008,0.0,0.0,0.890856642,0.0,1.05008204,0.0,0.0,1.104287044,0.947552488,0.0,0.0
NXPH3,162.7666572,296.7690664,597.8700011,156.7907689,128.5410006,295.0730534,651.2343434,945.3197209,333.4946873,821.5280068,459.3667653,1218.2674
CSF1R,15.65064011,21.12918919,7.280000014,15.14456291,20.44970464,15.75123061,52.21266601,32.09738373,41.96290767,9.475524876,28.03646924,15.75770283
EPHB3,156.5064011,256.4315234,245.7000005,133.6284962,147.0431143,191.1149314,166.13121,140.8143286,181.1030752,196.1433649,174.6887699,174.3195875
ACTL10,13.5638881,24.01044227,47.32000009,89.9765208,22.39729555,24.15188693,76.89501722,140.8143286,14.35573157,15.1608398,81.95275624,85.68250911
EPGN,12.52051209,0.960417691,8.190000015,7.126853132,14.60693188,4.200328162,82.59094442,15.53099213,17.6685927,4.737762438,188.7070045,12.80313355
LINC00334,1.043376008,0.960417691,0.910000002,0.0,0.0,1.05008204,0.0,1.035399475,1.104287044,0.0,0.0,2.95456928
SNORC,11.47713608,3.841670763,17.29000003,21.3805594,9.737954589,6.300492243,9.493212003,9.318595277,9.938583396,5.685314926,23.72316628,17.72741568
HS3ST4,0.0,0.0,0.910000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAK1,2587.572499,2379.915037,2663.570005,2157.654786,2444.226602,2307.030243,3866.585249,2815.251173,2172.132616,2010.706379,2663.464578,2627.596946
TSPAN10,69.90619251,76.83341525,68.25000013,45.43368872,81.79881855,82.9564812,171.8271372,103.5399475,179.9987882,88.12238135,104.5975968,84.69765269
PLCB1,404.8298909,584.8943736,804.4400015,1183.05762,311.6145468,387.4802729,422.4479341,577.7529072,109.3244174,115.6014035,522.9879839,597.8078509
AC091046.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9493212,0.0,1.104287044,0.0,0.0,0.0
SKA2,889.9997345,927.7634892,871.7800016,992.4142987,1027.354209,925.1222777,1312.91122,1185.532399,1325.144453,1438.384676,930.5951137,980.9170009
RXFP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.208574088,0.0,0.0,0.0
CCNYL2,0.0,0.0,0.910000002,5.345139849,3.895181836,3.150246121,0.0,0.0,4.417148176,2.842657463,1.07832574,0.984856427
